Data;Tmax;Tmin;I;Tmean;UR;V
"""2011-03-14""";26.3;19.7;1.6;22.54;85.5;1.433333
"""2011-03-15""";25.5;20.0;0.4;22.2;84.0;1.233333
"""2011-03-16""";28.7;20.3;4.0;23.42;83.25;1.333333
"""2011-03-17""";27.5;19.3;5.8;23.26;70.5;1.233333
"""2011-03-18""";26.2;21.8;2.7;23.06;76.25;1.7
"""2011-03-19""";28.4;20.4;8.0;23.74;59.75;1.8666669999999999
"""2011-03-20""";27.1;19.8;8.3;22.56;59.25;1.9333330000000002
"""2011-03-21""";27.1;19.3;7.9;22.1;64.75;1.4
"""2011-03-22""";25.8;19.5;6.8;22.28;61.5;3.1333330000000004
"""2011-03-23""";27.2;19.1;6.9;22.4;63.5;1.5
"""2011-03-24""";27.4;20.3;0.8;23.16;64.5;1.533333
"""2011-03-25""";28.8;20.7;7.3;24.24;59.5;1.466667
"""2011-03-26""";30.4;20.4;7.5;24.9;63.25;1.433333
"""2011-03-27""";30.8;20.1;8.2;26.0;50.75;1.566667
"""2011-03-28""";31.6;20.3;8.8;25.76;52.75;1.466667
"""2011-03-29""";30.6;20.3;7.3;25.64;56.0;0.43333299999999997
"""2011-03-30""";31.0;21.9;7.7;24.48;68.75;1.033333
"""2011-03-31""";30.4;20.3;6.7;23.44;72.25;0.933333
"""2011-01-04""";30.2;20.5;6.4;24.28;66.0;0.766667
"""2011-02-04""";30.5;19.1;7.4;22.56;73.25;2.3
"""2011-03-04""";30.0;19.4;6.1;22.94;75.25;1.033333
"""2011-04-04""";25.5;20.7;0.9;22.62;79.75;1.066667
"""2011-05-04""";27.4;18.7;4.9;22.08;74.0;1.166667
"""2011-06-04""";27.3;18.8;3.2;22.76;75.5;1.366667
"""2011-07-04""";27.4;19.0;7.5;22.46;65.5;0.9
"""2011-08-04""";26.1;18.9;7.6;21.9;65.0;1.4
"""2011-09-04""";27.2;NA;8.6;22.48;64.5;0.7
"""2011-10-04""";25.4;19.2;1.2;21.72;71.75;2.1
"""2011-11-04""";27.5;19.3;8.4;23.0;63.25;1.533333
"""2011-12-04""";27.8;19.9;8.6;23.04;61.75;1.033333
"""2011-04-13""";28.2;19.6;7.3;23.5;67.25;1.4
"""2011-04-14""";27.8;20.1;8.7;23.22;61.75;2.066667
"""2011-04-15""";28.4;20.0;8.8;23.68;57.25;1.7
"""2011-04-16""";27.4;19.7;8.6;23.12;57.25;1.433333
"""2011-04-17""";27.6;19.5;8.8;22.88;62.75;0.633333
"""2011-04-18""";27.3;18.0;9.0;22.52;61.0;1.666667
"""2011-04-19""";28.0;19.2;8.3;22.78;62.5;1.433333
"""2011-04-20""";27.1;20.1;8.4;22.58;57.0;1.033333
"""2011-04-21""";27.6;19.1;8.3;22.8;62.75;0.466667
"""2011-04-22""";27.8;18.7;9.0;22.72;63.75;2.4
"""2011-04-23""";28.8;18.1;8.5;22.92;59.0;0.733333
"""2011-04-24""";29.2;18.1;8.1;23.26;56.75;1.033333
"""2011-04-25""";27.6;17.9;7.4;22.56;64.5;0.866667
"""2011-04-26""";25.9;19.7;3.3;21.32;68.25;1.366667
"""2011-04-27""";23.4;18.1;5.5;19.68;71.75;1.533333
"""2011-04-28""";25.3;16.0;7.5;20.32;62.75;1.433333
"""2011-04-29""";28.6;18.3;9.2;22.4;65.75;0.533333
"""2011-04-30""";26.9;18.1;7.4;22.42;62.5;0.733333
"""2011-01-05""";29.5;18.4;9.4;23.2;59.75;0.933333
"""2011-02-05""";30.0;19.3;9.0;23.64;56.75;0.9
"""2011-03-05""";28.0;19.7;4.1;22.92;74.0;0.866667
"""2011-04-05""";27.1;18.8;8.9;22.28;69.25;1.2
"""2011-05-05""";28.8;19.1;7.2;22.92;61.0;1.266667
"""2011-06-05""";28.2;19.9;7.3;23.5;56.0;1.366667
"""2011-07-05""";28.7;19.3;8.2;22.98;60.0;1.366667
"""2011-08-05""";27.8;18.1;8.4;21.6;61.25;1.233333
"""2011-09-05""";27.8;17.7;7.3;22.08;59.5;0.733333
"""2011-10-05""";25.0;17.4;6.6;20.3;66.5;1.0
"""2011-11-05""";23.5;17.3;2.2;20.3;67.5;1.5
"""2011-12-05""";25.9;17.7;6.2;20.94;67.0;1.033333
"""2011-05-13""";25.2;17.7;5.6;20.84;62.0;1.2
"""2011-05-14""";24.7;16.6;6.2;20.48;57.5;1.2
"""2011-05-15""";25.9;16.7;6.2;20.62;65.0;0.8
"""2011-05-16""";25.8;17.7;5.6;20.26;63.5;0.833333
"""2011-05-17""";23.3;15.4;6.2;18.42;66.5;1.533333
"""2011-05-18""";24.1;14.4;7.2;18.36;65.75;0.833333
"""2011-05-19""";22.0;15.1;8.2;17.98;65.5;2.166667
"""2011-05-20""";20.2;16.0;2.9;18.02;71.25;1.566667
"""2011-05-21""";23.1;15.4;8.2;18.36;63.0;1.7
"""2011-05-22""";21.9;13.7;7.8;17.3;62.5;2.4
"""2011-05-23""";25.1;14.2;7.4;19.36;58.5;1.166667
"""2011-05-24""";25.7;15.0;8.4;19.72;50.75;1.233333
"""2011-05-25""";25.2;15.2;8.7;19.56;57.75;1.433333
"""2011-05-26""";26.7;14.8;8.7;20.2;52.25;0.8
"""2011-05-27""";25.9;16.6;5.9;20.6;50.25;0.166667
"""2011-05-28""";24.0;15.8;5.7;19.48;59.75;1.633333
"""2011-05-29""";26.1;16.2;8.3;20.0;63.25;1.433333
"""2011-05-30""";24.7;14.6;7.3;19.32;63.5;1.633333
"""2011-05-31""";25.7;16.4;8.2;20.0;61.5;1.066667
"""2011-01-06""";26.5;15.9;7.2;20.7;59.5;0.966667
"""2011-02-06""";26.5;17.1;8.1;20.98;55.5;0.766667
"""2011-03-06""";26.3;16.8;5.6;20.56;58.0;0.766667
"""2011-04-06""";26.8;17.1;8.6;21.0;48.0;0.5
"""2011-05-06""";23.6;13.4;8.5;16.9;58.0;1.466667
"""2011-06-06""";22.3;12.8;8.9;16.76;64.0;1.666667
"""2011-07-06""";23.3;14.2;5.5;18.2;67.75;0.9
"""2011-08-06""";26.8;16.7;7.9;20.88;63.75;1.9333330000000002
"""2011-09-06""";27.6;15.5;7.5;19.28;69.25;1.6
"""2011-10-06""";20.9;14.8;0.4;17.28;77.75;1.2
"""2011-11-06""";24.9;14.2;9.0;18.24;54.5;1.333333
"""2011-12-06""";21.8;14.7;8.9;17.4;72.0;1.833333
"""2011-06-13""";24.3;14.0;8.9;18.28;60.0;0.866667
"""2011-06-14""";23.4;13.9;8.6;17.7;53.0;2.3666669999999996
"""2011-06-15""";22.2;13.0;9.1;17.12;60.0;1.8
"""2011-06-16""";22.5;13.6;7.8;16.92;61.25;1.7
"""2011-06-17""";24.8;13.3;8.6;19.02;57.25;2.066667
"""2011-06-18""";25.8;16.2;4.9;19.78;57.5;1.066667
"""2011-06-19""";25.9;14.8;8.2;20.04;53.5;1.1
"""2011-06-20""";26.6;15.7;8.9;20.34;56.25;1.6
"""2011-06-21""";27.1;15.3;9.0;20.24;63.0;1.233333
"""2011-06-22""";26.9;15.8;8.9;20.92;55.5;1.55
"""2011-06-23""";24.3;15.3;9.0;19.72;59.25;2.166667
"""2011-06-24""";25.7;15.0;9.0;20.0;61.25;1.466667
"""2011-06-25""";25.3;15.6;8.7;19.2;62.25;0.833333
"""2011-06-26""";25.6;14.6;8.7;19.76;60.0;1.9333330000000002
"""2011-06-27""";25.2;16.6;6.2;19.58;66.5;1.466667
"""2011-06-28""";26.1;15.6;6.7;20.36;59.5;0.366667
"""2011-06-29""";24.0;17.6;5.8;20.2;66.75;1.8
"""2011-06-30""";24.2;15.4;8.9;18.78;68.75;1.9333330000000002
"""2011-01-07""";27.1;14.3;8.7;20.5;60.0;0.5
"""2011-02-07""";26.7;15.8;8.9;20.6;62.0;1.033333
"""2011-03-07""";28.2;15.7;8.9;21.34;55.25;0.9
"""2011-04-07""";27.5;17.0;7.5;21.32;52.25;1.133333
"""2011-05-07""";26.9;15.8;7.9;20.94;54.5;1.133333
"""2011-06-07""";27.2;16.6;7.9;20.9;48.25;0.766667
"""2011-07-07""";26.2;16.1;8.1;20.62;46.75;1.6
"""2011-08-07""";25.7;13.8;8.9;18.48;56.5;1.4
"""2011-09-07""";24.7;14.0;8.9;18.0;68.25;1.633333
"""2011-10-07""";24.7;13.6;8.9;18.44;60.25;0.466667
"""2011-11-07""";24.3;13.5;9.0;18.32;52.25;2.0
"""2011-12-07""";23.7;13.4;8.4;18.4;50.5;0.966667
"""2011-07-13""";23.5;13.6;8.9;18.08;52.5;0.566667
"""2011-07-14""";25.7;12.9;8.9;18.92;45.25;1.266667
"""2011-07-15""";26.5;13.0;8.9;19.36;40.5;0.833333
"""2011-07-16""";25.5;15.2;8.9;19.6;55.75;1.0
"""2011-07-17""";25.3;15.9;8.3;19.84;62.0;1.533333
"""2011-07-18""";27.8;16.6;8.3;21.34;52.75;0.5
"""2011-07-19""";29.0;16.4;6.5;22.22;55.5;1.133333
"""2011-07-20""";23.0;17.4;5.2;19.2;63.5;1.9333330000000002
"""2011-07-21""";26.5;15.0;8.9;19.4;50.0;0.9
"""2011-07-22""";28.2;14.4;8.8;21.06;46.0;1.033333
"""2011-07-23""";23.0;16.5;3.3;18.76;68.75;1.8666669999999999
"""2011-07-24""";22.1;14.0;3.3;17.32;65.25;1.8666669999999999
"""2011-07-25""";20.7;13.8;3.6;17.36;65.0;1.7
"""2011-07-26""";19.8;14.5;1.9;17.16;65.0;2.266667
"""2011-07-27""";22.1;14.2;8.9;17.4;63.0;1.4
"""2011-07-28""";24.9;14.6;7.9;18.32;57.0;0.966667
"""2011-07-29""";26.3;13.9;7.7;20.04;50.75;1.066667
"""2011-07-30""";28.8;15.0;8.5;21.1;46.25;0.7
"""2011-07-31""";29.2;16.3;8.7;22.52;51.0;0.9
"""2011-01-08""";29.9;18.0;6.4;22.78;49.75;1.5
"""2011-02-08""";30.3;17.0;8.8;23.68;37.25;1.133333
"""2011-03-08""";30.4;19.5;5.2;24.8;40.25;1.233333
"""2011-04-08""";26.3;16.2;9.2;19.84;32.5;1.266667
"""2011-05-08""";24.1;16.2;9.0;19.12;69.0;1.233333
"""2011-06-08""";27.9;15.7;9.0;20.98;64.25;1.166667
"""2011-07-08""";29.2;16.4;9.0;22.62;48.25;0.866667
"""2011-08-08""";31.0;18.7;9.1;23.8;49.25;1.033333
"""2011-09-08""";31.2;17.7;8.9;23.56;43.5;1.4
"""2011-10-08""";30.7;18.6;8.3;23.26;56.25;1.1
"""2011-11-08""";24.3;15.8;8.7;19.76;59.75;1.7
"""2011-12-08""";27.2;15.6;9.1;20.38;56.5;1.7333330000000002
"""2011-08-13""";31.2;15.0;9.4;22.5;45.0;0.5
"""2011-08-14""";31.4;17.1;9.3;24.04;36.5;1.0
"""2011-08-15""";25.9;17.1;9.2;20.58;49.5;1.7666669999999998
"""2011-08-16""";25.8;15.1;9.5;19.74;50.25;2.4
"""2011-08-17""";29.3;15.1;9.4;21.9;44.75;0.833333
"""2011-08-18""";29.0;17.5;9.3;22.72;42.25;1.266667
"""2011-08-19""";29.4;16.8;9.5;22.3;38.5;1.566667
"""2011-08-20""";31.2;17.7;9.4;23.56;42.75;1.1
"""2011-08-21""";25.9;18.9;9.2;21.02;62.5;1.7666669999999998
"""2011-08-22""";24.0;15.9;5.5;19.26;63.25;2.9666669999999997
"""2011-08-23""";25.9;16.0;9.1;20.28;53.0;1.8
"""2011-08-24""";28.2;16.0;9.1;21.42;51.75;1.9666669999999997
"""2011-08-25""";26.9;17.2;9.1;21.08;53.75;1.666667
"""2011-08-26""";29.4;16.6;6.5;22.66;44.0;0.766667
"""2011-08-27""";28.2;18.3;9.9;22.24;47.25;1.1144399999999999
"""2011-08-28""";28.2;16.6;8.9;21.58;48.5;1.433333
"""2011-08-29""";28.8;16.4;8.9;21.86;42.75;1.266667
"""2011-08-30""";30.8;16.5;8.9;23.16;39.75;1.1
"""2011-08-31""";32.8;18.5;8.9;24.2;45.75;1.466667
"""2011-01-09""";26.5;18.1;6.3;20.2;67.75;1.8
"""2011-02-09""";25.9;14.6;8.6;18.56;53.0;1.8
"""2011-03-09""";25.7;10.7;8.7;18.0;43.75;3.166667
"""2011-04-09""";28.6;14.2;8.7;20.54;37.5;1.466667
"""2011-05-09""";30.0;15.4;8.7;21.6;37.5;1.366667
"""2011-06-09""";32.6;15.6;8.7;23.86;34.5;1.433333
"""2011-07-09""";30.1;18.4;8.8;23.16;41.75;2.0
"""2011-08-09""";30.0;17.1;8.6;23.0;43.0;1.3
"""2011-09-09""";32.9;17.7;8.2;25.4;33.0;1.033333
"""2011-10-09""";33.8;19.5;8.7;26.72;27.0;1.233333
"""2011-11-09""";33.0;20.9;8.6;25.88;36.5;1.633333
"""2011-12-09""";25.5;18.7;7.1;21.22;63.75;1.666667
"""2011-09-13""";27.6;17.5;8.7;21.52;62.5;2.333333
"""2011-09-14""";26.5;17.7;4.3;21.9;58.0;1.533333
"""2011-09-15""";22.7;17.8;1.9;19.58;65.75;1.533333
"""2011-09-16""";21.9;15.6;2.5;17.6;68.5;1.7333330000000002
"""2011-09-17""";21.0;13.7;7.0;17.2;54.75;1.7
"""2011-09-18""";22.5;12.8;9.1;17.44;48.5;1.8666669999999999
"""2011-09-19""";21.8;12.7;9.6;16.86;53.0;2.433333
"""2011-09-20""";27.1;13.0;9.5;19.64;39.5;1.566667
"""2011-09-21""";30.6;14.6;10.1;22.46;34.0;0.966667
"""2011-09-22""";30.3;18.9;9.8;24.18;38.25;1.3
"""2011-09-23""";31.5;19.4;7.9;24.74;37.75;2.066667
"""2011-09-24""";32.2;19.1;3.7;24.52;41.5;1.0
"""2011-09-25""";23.7;16.0;2.2;18.6;62.5;1.833333
"""2011-09-26""";24.1;14.8;5.3;17.84;64.25;1.9
"""2011-09-27""";28.2;14.1;9.9;21.1;44.5;1.3
"""2011-09-28""";31.2;17.1;8.8;23.84;43.5;1.333333
"""2011-09-29""";29.5;18.7;9.4;23.3;49.75;2.1333330000000004
"""2011-09-30""";31.6;19.1;9.4;24.6;50.0;1.466667
"""2011-01-10""";33.6;19.1;6.3;25.66;35.25;1.366667
"""2011-02-10""";33.4;19.7;9.8;26.08;35.75;1.366667
"""2011-03-10""";26.7;17.4;0.0;20.16;85.25;1.1
"""2011-04-10""";24.3;16.6;5.5;20.48;67.0;2.0
"""2011-05-10""";20.8;16.5;0.0;18.06;80.5;2.3666669999999996
"""2011-06-10""";22.7;17.1;0.0;19.34;76.0;1.066667
"""2011-07-10""";25.8;16.6;9.4;21.24;61.5;2.266667
"""2011-08-10""";27.8;18.5;10.0;22.56;50.25;1.666667
"""2011-09-10""";30.2;17.9;8.6;23.84;52.5;1.333333
"""2011-10-10""";29.8;20.3;1.9;24.0;56.25;1.3
"""2011-11-10""";31.2;17.2;3.9;22.58;73.25;1.7
"""2011-12-10""";30.4;17.3;8.6;24.2;58.5;1.6
"""2011-10-13""";28.3;20.2;3.3;23.02;72.25;1.2
"""2011-10-14""";23.1;19.9;0.0;21.42;82.75;0.766667
"""2011-10-15""";25.3;19.7;0.5;21.3;86.5;1.366667
"""2011-10-16""";27.0;18.8;3.6;22.18;82.0;1.166667
"""2011-10-17""";26.4;18.6;3.0;21.3;78.75;1.8
"""2011-10-18""";24.5;17.1;8.2;19.98;67.0;1.7666669999999998
"""2011-10-19""";24.3;14.1;6.4;18.26;60.25;1.7666669999999998
"""2011-10-20""";24.5;14.0;10.3;18.88;55.0;1.8666669999999999
"""2011-10-21""";21.6;14.1;3.8;17.62;56.75;2.733333
"""2011-10-22""";18.1;13.0;0.0;15.68;91.5;1.2
"""2011-10-23""";18.3;14.9;0.0;16.58;92.25;1.1
"""2011-10-24""";22.9;15.0;2.9;18.56;74.75;1.8
"""2011-10-25""";26.8;15.7;9.0;21.22;65.5;1.433333
"""2011-10-26""";28.6;18.1;7.2;23.2;62.75;1.533333
"""2011-10-27""";27.8;19.0;3.6;22.7;72.75;0.833333
"""2011-10-28""";32.8;19.3;11.0;25.88;53.0;0.766667
"""2011-10-29""";31.8;20.6;8.8;24.8;61.75;1.333333
"""2011-10-30""";28.6;19.1;3.6;24.2;61.0;1.066667
"""2011-10-31""";24.7;14.4;1.4;17.96;79.75;1.633333
"""2011-01-11""";19.7;13.4;0.0;16.16;67.5;1.2
"""2011-02-11""";23.5;12.9;8.2;17.84;61.25;0.6
"""2011-03-11""";25.5;14.2;8.5;19.32;56.75;1.566667
"""2011-04-11""";26.3;15.0;9.8;20.16;57.75;2.2
"""2011-05-11""";26.6;16.0;8.1;20.78;53.5;1.266667
"""2011-06-11""";28.7;15.9;9.8;22.2;44.25;1.266667
"""2011-07-11""";27.1;18.9;2.1;21.38;57.5;0.966667
"""2011-08-11""";27.1;17.7;6.7;22.14;57.75;2.166667
"""2011-09-11""";27.1;17.1;8.9;21.1;57.75;1.7333330000000002
"""2011-10-11""";28.3;17.2;5.5;22.14;60.0;0.6
"""2011-11-11""";31.0;18.1;10.7;24.44;43.5;0.833333
"""2011-12-11""";29.8;20.0;5.3;24.3;58.75;1.4
"""2011-11-13""";28.0;17.9;4.8;22.76;63.5;1.566667
"""2011-11-14""";28.1;17.7;5.4;21.46;80.0;1.4
"""2011-11-15""";23.7;17.9;0.0;19.94;91.0;0.9
"""2011-11-16""";28.5;17.3;6.5;22.38;65.5;1.1
"""2011-11-17""";29.2;17.1;8.3;21.76;65.25;1.066667
"""2011-11-18""";26.3;17.6;7.2;21.0;74.75;1.9
"""2011-11-19""";23.3;17.5;3.3;19.62;79.25;1.333333
"""2011-11-20""";23.9;16.0;5.3;19.4;74.5;2.3
"""2011-11-21""";25.5;17.3;6.1;21.14;68.0;1.433333
"""2011-11-22""";29.1;17.8;6.7;22.42;71.5;1.066667
"""2011-11-23""";25.1;19.3;1.7;21.38;88.0;1.466667
"""2011-11-24""";29.6;18.1;8.7;23.16;63.0;0.966667
"""2011-11-25""";30.6;20.1;7.2;24.44;62.5;1.233333
"""2011-11-26""";24.0;17.7;0.0;20.12;87.75;0.866667
"""2011-11-27""";19.9;16.0;0.0;17.64;92.25;1.066667
"""2011-11-28""";19.9;16.4;0.0;18.24;88.0;1.7
"""2011-11-29""";23.9;16.1;3.8;19.76;76.75;1.533333
"""2011-11-30""";26.3;18.5;2.2;21.66;75.5;1.0
"""2011-01-12""";25.5;18.9;1.3;20.98;90.0;0.733333
"""2011-02-12""";24.3;18.7;0.6;20.9;85.25;1.2
"""2011-03-12""";23.7;18.3;4.2;20.46;73.25;1.9666669999999997
"""2011-04-12""";24.1;17.3;2.8;20.54;75.25;1.166667
"""2011-05-12""";27.2;18.3;6.0;21.36;80.5;0.833333
"""2011-06-12""";28.1;19.2;6.0;23.08;72.25;1.2
"""2011-07-12""";26.5;19.3;1.2;21.94;78.25;0.866667
"""2011-08-12""";25.5;19.3;0.2;22.58;70.75;0.566667
"""2011-09-12""";26.3;20.5;1.1;22.98;73.25;1.466667
"""2011-10-12""";22.9;16.5;0.0;19.06;92.25;1.0
"""2011-11-12""";27.9;16.3;6.1;22.16;66.75;0.933333
"""2011-12-12""";29.1;15.9;8.5;21.76;77.0;0.933333
"""2011-12-13""";29.6;16.0;5.2;22.9;66.25;0.766667
"""2011-12-14""";26.1;19.5;1.7;22.0;81.25;1.566667
"""2011-12-15""";22.1;18.1;0.0;20.22;92.75;0.6
"""2011-12-16""";25.3;18.5;0.7;20.6;88.0;1.466667
"""2011-12-17""";25.5;18.5;0.4;21.54;85.75;0.533333
"""2011-12-18""";23.1;18.3;0.0;20.5;92.75;0.9
"""2011-12-19""";21.5;17.3;0.0;19.18;92.0;0.866667
"""2011-12-20""";27.7;17.5;3.0;21.98;75.0;1.033333
"""2011-12-21""";29.8;18.7;7.1;24.0;66.25;1.4
"""2011-12-22""";26.6;19.5;2.3;21.92;74.75;0.6
"""2011-12-23""";28.4;17.7;8.8;23.2;57.0;0.833333
"""2011-12-24""";29.2;20.0;5.6;24.56;61.75;1.5
"""2011-12-25""";30.4;19.9;5.0;25.2;53.0;0.666667
"""2011-12-26""";28.8;17.8;2.4;21.42;75.0;1.2
"""2011-12-27""";27.2;17.3;4.6;20.84;77.5;0.966667
"""2011-12-28""";28.6;17.8;5.0;22.2;77.0;0.766667
"""2011-12-29""";25.5;18.1;1.4;20.3;89.25;0.533333
"""2011-12-30""";28.2;18.0;3.7;21.4;82.0;1.2
"""2011-12-31""";24.7;18.7;0.5;21.5;84.5;0.733333
"""2012-01-01""";24.3;18.8;0.1;20.86;92.25;1.3
"""2012-02-01""";21.1;18.3;0.0;19.9;93.0;1.4
"""2012-03-01""";28.2;18.5;7.3;22.68;76.5;1.8
"""2012-04-01""";27.6;18.0;4.0;21.76;82.75;0.9
"""2012-05-01""";26.1;17.1;7.8;21.54;75.0;1.033333
"""2012-06-01""";24.8;19.0;2.0;21.28;88.25;0.6
"""2012-07-01""";26.4;18.0;5.3;21.46;79.25;0.966667
"""2012-08-01""";21.9;18.3;0.0;19.82;84.25;0.43333299999999997
"""2012-09-01""";20.6;16.8;0.0;18.78;86.75;1.033333
"""2012-10-01""";24.7;17.5;1.0;20.88;75.25;2.266667
"""2012-11-01""";23.3;18.3;0.0;20.46;75.5;0.966667
"""2012-12-01""";26.3;18.3;1.6;21.78;68.5;0.933333
"""2012-01-13""";26.5;19.4;0.9;21.98;69.25;1.1
"""2012-01-14""";30.4;19.3;9.8;24.4;56.0;1.033333
"""2012-01-15""";30.8;20.3;8.2;25.04;59.75;1.0
"""2012-01-16""";30.6;20.6;9.0;25.48;55.75;1.2
"""2012-01-17""";29.8;20.3;0.8;24.92;46.5;0.7
"""2012-01-18""";30.1;20.0;10.6;24.5;56.25;2.4
"""2012-01-19""";28.0;19.9;8.7;23.52;52.5;1.9666669999999997
"""2012-01-20""";29.2;18.7;9.5;23.68;55.25;1.033333
"""2012-01-21""";28.4;18.7;9.4;23.24;56.0;1.5
"""2012-01-22""";29.4;19.2;9.2;23.9;56.5;2.3
"""2012-01-23""";28.4;19.4;8.8;23.54;56.0;1.7333330000000002
"""2012-01-24""";29.4;19.1;10.4;23.76;58.75;1.8
"""2012-01-25""";28.6;18.9;10.0;23.52;60.0;1.066667
"""2012-01-26""";31.6;19.5;9.3;23.96;71.25;1.3
"""2012-01-27""";31.0;19.5;7.3;25.28;58.5;1.7
"""2012-01-28""";26.6;18.1;2.3;21.96;79.0;0.766667
"""2012-01-29""";28.2;17.5;5.5;21.44;78.0;0.933333
"""2012-01-30""";27.1;16.7;8.7;20.78;82.75;1.7333330000000002
"""2012-01-31""";26.5;17.7;4.4;21.54;73.75;1.366667
"""2012-01-02""";26.8;18.6;5.3;21.92;67.5;1.233333
"""2012-02-02""";27.1;18.3;7.5;22.34;58.25;1.5
"""2012-03-02""";28.0;18.1;10.6;22.64;58.5;2.3666669999999996
"""2012-04-02""";27.4;18.5;9.7;22.72;53.75;1.566667
"""2012-05-02""";29.2;19.5;11.3;24.12;53.25;0.9
"""2012-06-02""";29.0;19.9;8.5;24.04;58.25;1.3
"""2012-07-02""";32.0;20.4;8.2;24.3;62.0;1.466667
"""2012-08-02""";31.2;18.1;7.5;25.36;53.0;0.9
"""2012-09-02""";30.9;21.7;5.8;25.88;58.0;0.633333
"""2012-10-02""";29.0;20.7;4.1;24.72;62.75;0.766667
"""2012-11-02""";28.1;21.4;0.9;24.8;63.75;1.2
"""2012-12-02""";28.2;20.3;3.2;23.26;72.25;1.033333
"""2012-02-13""";27.5;19.7;5.9;22.84;62.25;1.033333
"""2012-02-14""";28.6;19.9;9.5;23.6;57.0;1.233333
"""2012-02-15""";28.2;20.1;8.9;23.74;57.25;2.333333
"""2012-02-16""";28.0;19.3;9.8;23.0;56.75;1.366667
"""2012-02-17""";28.2;19.3;8.2;22.9;56.75;1.533333
"""2012-02-18""";27.8;19.7;10.2;23.36;58.75;1.0
"""2012-02-19""";27.8;19.9;6.3;23.32;62.0;1.8666669999999999
"""2012-02-20""";25.7;19.5;4.0;21.82;59.5;1.7
"""2012-02-21""";27.6;18.7;6.3;22.56;58.5;1.6
"""2012-02-22""";27.2;20.3;2.4;22.8;71.0;1.066667
"""2012-02-23""";29.4;20.4;5.2;24.06;62.25;1.1
"""2012-02-24""";30.2;21.1;8.3;25.2;58.0;0.833333
"""2012-02-25""";29.2;21.2;10.9;24.34;49.25;0.766667
"""2012-02-26""";31.0;19.7;11.1;24.9;48.5;0.5
"""2012-02-27""";31.6;20.9;10.3;26.04;45.75;1.4
"""2012-02-28""";31.4;21.7;9.3;25.68;50.25;1.4
"""2012-02-29""";31.0;21.5;10.3;25.34;48.5;0.7
"""2012-01-03""";32.0;20.9;10.2;25.96;42.75;2.0333330000000003
"""2012-02-03""";33.0;20.9;10.7;26.76;38.0;1.2
"""2012-03-03""";32.0;15.6;10.3;25.3;43.0;1.266667
"""2012-04-03""";29.0;20.9;10.6;24.4;45.75;1.166667
"""2012-05-03""";29.2;20.1;10.2;24.08;52.0;1.666667
"""2012-06-03""";28.4;20.3;8.1;23.8;55.5;1.7666669999999998
"""2012-07-03""";28.2;19.1;9.6;23.16;51.75;1.066667
"""2012-08-03""";28.9;19.2;9.7;23.66;52.0;1.066667
"""2012-09-03""";30.2;20.5;9.9;25.04;48.25;1.3
"""2012-10-03""";28.2;20.9;6.2;24.06;57.25;1.9333330000000002
"""2012-11-03""";30.7;20.0;7.6;23.0;69.0;0.9
"""2012-12-03""";27.6;19.5;5.6;22.24;78.5;1.1
"""2012-03-13""";27.8;18.5;6.1;22.16;77.0;1.233333
"""2012-03-14""";29.8;19.6;9.2;23.92;66.0;1.2
"""2012-03-15""";30.0;19.1;7.6;22.96;75.5;0.5
"""2012-03-16""";24.9;20.2;0.7;22.04;89.0;0.5
"""2012-03-17""";25.5;19.5;1.5;21.5;71.0;1.3
"""2012-03-18""";23.0;18.2;0.0;19.78;74.0;1.033333
"""2012-03-19""";21.5;17.5;0.0;19.5;78.75;0.933333
"""2012-03-20""";26.0;18.2;2.3;21.16;74.5;1.166667
"""2012-03-21""";28.2;18.3;4.2;22.6;72.75;1.233333
"""2012-03-22""";29.7;19.4;8.1;24.4;65.0;0.966667
"""2012-03-23""";26.7;19.7;2.5;22.6;79.75;0.866667
"""2012-03-24""";29.9;19.6;7.0;24.3;69.25;0.566667
"""2012-03-25""";28.6;19.7;3.6;23.04;83.0;0.366667
"""2012-03-26""";27.6;19.2;8.8;23.1;71.0;1.566667
"""2012-03-27""";28.6;18.9;8.4;23.36;59.0;0.8
"""2012-03-28""";28.8;19.7;5.6;24.24;60.75;1.266667
"""2012-03-29""";26.3;18.9;3.0;22.22;73.25;1.133333
"""2012-03-30""";27.8;19.7;7.3;23.0;66.0;1.833333
"""2012-03-31""";27.6;20.7;6.7;23.2;63.25;1.066667
"""2012-01-04""";27.3;20.0;7.3;23.06;63.0;1.833333
"""2012-02-04""";28.6;19.9;7.1;23.32;63.0;1.0
"""2012-03-04""";28.2;19.9;6.7;22.9;64.25;2.0
"""2012-04-04""";27.8;19.7;8.2;23.0;68.75;1.166667
"""2012-05-04""";29.8;19.4;8.3;24.28;65.0;1.033333
"""2012-06-04""";29.4;18.5;4.6;22.36;83.25;0.6
"""2012-07-04""";27.4;18.1;6.3;22.1;72.75;1.433333
"""2012-08-04""";28.0;19.5;7.5;23.28;64.75;1.033333
"""2012-09-04""";27.1;19.5;7.8;22.94;58.75;1.066667
"""2012-10-04""";27.1;19.3;8.1;22.62;61.0;1.633333
"""2012-11-04""";26.2;19.8;6.3;22.42;64.75;2.333333
"""2012-12-04""";26.7;19.5;5.4;22.26;68.25;1.833333
"""2012-04-13""";26.8;19.0;7.8;22.52;64.0;0.8
"""2012-04-14""";29.0;19.4;8.3;23.7;61.75;0.766667
"""2012-04-15""";30.2;19.8;8.2;24.78;56.25;0.966667
